enrollment_id,resident_id,benefit_type,enrollment_date,activation_date,cancellation_date,monthly_fee
E12533,R03592,credit_building,2022-12-10,2022-12-17,,5
E12534,R03593,renters_insurance,2024-07-13,2024-07-17,,15
E12535,R03593,credit_building,2024-07-15,2024-07-23,,5
E12536,R03593,air_filter,2024-08-30,2024-09-06,,12
E12537,R03593,rewards_program,2024-07-21,2024-07-30,2025-01-05,0
E12538,R03593,pest_control,2024-07-16,2024-07-20,,8
E12539,R03594,credit_building,2022-12-06,,,5
E12540,R03594,rewards_program,2023-02-28,2023-03-05,,0
E12541,R03594,renters_insurance,2023-01-02,,,15
E12542,R03595,pest_control,2023-12-11,2023-12-23,2024-04-23,8
E12543,R03595,renters_insurance,2024-01-01,2024-01-02,,15
E12544,R03595,air_filter,2023-12-09,2023-12-15,,12
E12545,R03596,credit_building,2023-01-31,2023-02-04,,5
E12546,R03596,pest_control,2023-01-07,,,8
E12547,R03597,rewards_program,2022-12-23,2022-12-25,,0
E12548,R03597,air_filter,2023-01-11,2023-01-18,,12
E12549,R03597,credit_building,2022-12-23,2023-01-06,,5
E12550,R03598,pest_control,2023-01-19,,,8
E12551,R03598,air_filter,2023-01-07,2023-01-20,,12
E12552,R03598,renters_insurance,2023-01-25,2023-02-08,,15
E12553,R03599,pest_control,2024-01-28,,,8
E12554,R03599,rewards_program,2024-01-23,,,0
E12555,R03599,renters_insurance,2024-02-24,2024-03-05,,15
E12556,R03599,credit_building,2024-01-27,2024-02-05,2024-08-03,5
E12557,R03599,air_filter,2024-02-19,2024-03-02,,12
E12558,R03600,rewards_program,2022-12-31,2023-01-04,,0
E12559,R03600,credit_building,2022-12-19,2022-12-27,,5
E12560,R03600,renters_insurance,2023-01-19,,,15
E12561,R03601,pest_control,2024-09-14,,,8
E12562,R03601,air_filter,2024-08-24,,,12
E12563,R03601,credit_building,2024-09-11,2024-09-20,,5
E12564,R03601,rewards_program,2024-10-23,2024-10-28,,0
E12565,R03602,rewards_program,2024-05-17,2024-05-31,,0
E12566,R03602,renters_insurance,2024-08-01,,,15
E12567,R03602,pest_control,2024-05-15,2024-05-29,,8
E12568,R03603,renters_insurance,2023-03-23,2023-03-27,,15
E12569,R03603,rewards_program,2023-02-18,,,0
E12570,R03603,air_filter,2023-03-04,2023-03-12,,12
E12571,R03603,credit_building,2023-02-26,2023-03-04,,5
E12572,R03604,rewards_program,2023-01-16,2023-01-24,,0
E12573,R03604,pest_control,2023-01-12,2023-01-12,,8
E12574,R03604,air_filter,2023-03-14,2023-03-20,,12
E12575,R03605,pest_control,2024-08-24,,,8
E12576,R03605,air_filter,2024-10-07,2024-10-14,,12
E12577,R03605,renters_insurance,2024-08-25,2024-08-25,,15
E12578,R03606,pest_control,2023-07-23,,,8
E12579,R03606,credit_building,2023-07-23,2023-07-24,,5
E12580,R03606,air_filter,2023-07-21,2023-08-02,,12
E12581,R03606,renters_insurance,2023-08-01,,,15
E12582,R03607,rewards_program,2023-03-17,,,0
E12583,R03607,air_filter,2023-03-14,,,12
E12584,R03607,renters_insurance,2023-03-24,2023-04-02,,15
E12585,R03608,pest_control,2023-01-12,,,8
E12586,R03608,air_filter,2023-01-04,2023-01-16,,12
E12587,R03608,credit_building,2023-01-10,2023-01-20,,5
E12588,R03608,rewards_program,2023-01-20,2023-01-26,2023-05-25,0
E12589,R03609,credit_building,2023-07-10,2023-07-16,,5
E12590,R03609,rewards_program,2023-08-01,,,0
E12591,R03609,air_filter,2023-07-11,2023-07-12,,12
E12592,R03610,credit_building,2023-03-24,,,5
E12593,R03610,pest_control,2023-03-09,2023-03-10,,8
E12594,R03610,rewards_program,2023-03-15,2023-03-21,,0
E12595,R03610,renters_insurance,2023-03-04,2023-03-07,,15
E12596,R03610,air_filter,2023-03-22,2023-03-30,,12
E12597,R03611,pest_control,2024-09-06,2024-09-14,,8
E12598,R03611,credit_building,2024-11-12,2024-11-23,,5
E12599,R03611,rewards_program,2024-08-28,,,0
E12600,R03612,rewards_program,2024-10-26,2024-11-03,,0
E12601,R03612,credit_building,2024-11-16,2024-11-18,,5
E12602,R03612,renters_insurance,2024-12-22,2025-01-05,2025-04-16,15
E12603,R03612,air_filter,2024-10-26,2024-11-09,,12
E12604,R03613,pest_control,2024-08-26,2024-08-29,,8
E12605,R03613,credit_building,2024-11-08,2024-11-19,2025-05-13,5
E12606,R03614,renters_insurance,2022-12-26,2023-01-02,,15
E12607,R03614,pest_control,2022-12-18,2022-12-29,,8
E12608,R03614,credit_building,2022-12-31,2023-01-01,,5
E12609,R03615,rewards_program,2023-01-13,2023-01-27,,0
E12610,R03615,credit_building,2022-12-26,,,5
E12611,R03615,renters_insurance,2022-12-29,2022-12-30,,15
E12612,R03616,air_filter,2024-04-16,2024-04-27,2024-07-27,12
E12613,R03616,credit_building,2024-04-18,2024-04-26,,5
E12614,R03616,pest_control,2024-05-11,2024-05-15,,8
E12615,R03616,rewards_program,2024-04-27,2024-04-28,2024-08-17,0
E12616,R03616,renters_insurance,2024-04-27,2024-05-05,,15
E12617,R03617,credit_building,2023-10-06,2023-10-15,,5
E12618,R03617,renters_insurance,2023-10-19,,,15
E12619,R03617,rewards_program,2023-11-12,2023-11-24,,0
E12620,R03617,air_filter,2023-10-24,2023-10-24,,12
E12621,R03618,air_filter,2022-12-22,2022-12-26,,12
E12622,R03618,credit_building,2022-12-20,,,5
E12623,R03618,rewards_program,2022-12-24,2022-12-30,,0
E12624,R03619,credit_building,2023-06-15,2023-06-22,,5
E12625,R03619,rewards_program,2023-07-13,,,0
E12626,R03619,air_filter,2023-06-07,2023-06-10,,12
E12627,R03619,pest_control,2023-06-20,,,8
E12628,R03619,renters_insurance,2023-08-03,,,15
E12629,R03620,rewards_program,2024-08-27,2024-08-27,,0
E12630,R03620,pest_control,2024-09-26,2024-10-05,,8
E12631,R03620,air_filter,2024-08-25,,,12
E12632,R03621,renters_insurance,2023-01-07,2023-01-10,,15
E12633,R03621,credit_building,2023-01-01,2023-01-10,,5
E12634,R03621,pest_control,2023-01-19,2023-01-21,,8
E12635,R03622,pest_control,2023-01-13,2023-01-16,,8
E12636,R03622,rewards_program,2023-01-27,2023-02-07,2023-03-16,0
E12637,R03622,air_filter,2023-01-15,,,12
E12638,R03622,renters_insurance,2023-01-13,2023-01-19,,15
E12639,R03622,credit_building,2023-01-24,2023-02-02,2023-04-16,5
E12640,R03623,rewards_program,2023-05-25,2023-06-08,,0
E12641,R03623,renters_insurance,2023-07-27,2023-08-04,,15
E12642,R03623,pest_control,2023-06-14,,,8
E12643,R03623,air_filter,2023-06-07,2023-06-09,,12
E12644,R03623,credit_building,2023-06-14,2023-06-20,,5
E12645,R03624,air_filter,2022-12-08,2022-12-22,,12
E12646,R03624,credit_building,2022-12-11,2022-12-19,,5
E12647,R03624,rewards_program,2023-02-03,2023-02-17,,0
E12648,R03625,rewards_program,2024-05-15,2024-05-27,2024-08-30,0
E12649,R03625,credit_building,2024-06-24,2024-07-03,,5
E12650,R03625,air_filter,2024-05-06,2024-05-09,,12
E12651,R03625,renters_insurance,2024-04-25,,,15
E12652,R03626,air_filter,2023-09-28,2023-10-08,,12
E12653,R03626,rewards_program,2023-09-05,2023-09-09,,0
E12654,R03626,credit_building,2023-09-18,2023-09-19,,5
E12655,R03626,renters_insurance,2023-11-04,2023-11-08,,15
E12656,R03627,rewards_program,2023-01-02,2023-01-14,,0
E12657,R03627,renters_insurance,2023-01-28,,,15
E12658,R03627,air_filter,2023-01-15,2023-01-17,,12
E12659,R03627,pest_control,2023-01-18,,,8
E12660,R03628,rewards_program,2023-01-15,2023-01-15,,0
E12661,R03628,renters_insurance,2023-03-03,,,15
E12662,R03628,pest_control,2022-12-26,2022-12-29,,8
E12663,R03629,rewards_program,2023-02-16,2023-02-17,,0
E12664,R03629,pest_control,2023-01-03,,,8
E12665,R03629,renters_insurance,2022-12-15,,,15
E12666,R03629,credit_building,2023-01-08,2023-01-12,,5
E12667,R03630,renters_insurance,2023-02-02,2023-02-13,,15
E12668,R03630,credit_building,2023-02-01,2023-02-14,,5
E12669,R03630,pest_control,2023-02-05,2023-02-06,,8
E12670,R03630,rewards_program,2023-01-11,2023-01-20,,0
E12671,R03631,credit_building,2023-03-28,2023-04-05,,5
E12672,R03631,air_filter,2023-03-24,,,12
E12673,R03631,renters_insurance,2023-04-02,2023-04-16,2023-07-07,15
E12674,R03631,rewards_program,2023-04-20,2023-04-30,,0
E12675,R03632,air_filter,2022-12-30,,,12
E12676,R03632,pest_control,2022-12-22,,,8
E12677,R03633,renters_insurance,2023-01-26,,,15
E12678,R03633,credit_building,2023-01-22,2023-01-30,,5
E12679,R03633,air_filter,2023-01-12,2023-01-24,,12
E12680,R03633,pest_control,2023-01-17,,,8
E12681,R03633,rewards_program,2023-01-26,2023-02-03,2023-03-25,0
E12682,R03634,renters_insurance,2023-02-09,,,15
E12683,R03634,rewards_program,2023-01-22,2023-01-30,,0
E12684,R03634,credit_building,2023-01-21,2023-01-25,2023-04-07,5
E12685,R03635,pest_control,2024-08-17,,,8
E12686,R03635,rewards_program,2024-09-07,2024-09-15,,0
E12687,R03635,air_filter,2024-08-22,2024-08-31,,12
E12688,R03636,pest_control,2023-01-16,,,8
E12689,R03636,rewards_program,2023-01-24,2023-02-02,,0
E12690,R03636,air_filter,2023-01-31,2023-02-10,2023-04-14,12
E12691,R03636,renters_insurance,2023-01-26,2023-01-30,,15
E12692,R03637,air_filter,2023-07-04,,,12
E12693,R03637,renters_insurance,2023-06-22,2023-06-28,,15
E12694,R03638,air_filter,2024-04-30,2024-05-02,2024-07-15,12
E12695,R03638,pest_control,2024-04-25,,,8
E12696,R03638,credit_building,2024-04-11,2024-04-12,,5
E12697,R03638,renters_insurance,2024-05-04,2024-05-05,,15
E12698,R03639,renters_insurance,2024-07-03,2024-07-08,2024-10-25,15
E12699,R03639,pest_control,2024-09-15,,,8
E12700,R03640,credit_building,2023-01-13,2023-01-20,,5
E12701,R03640,pest_control,2023-01-15,2023-01-25,2023-03-23,8
E12702,R03640,air_filter,2023-01-06,,,12
E12703,R03640,rewards_program,2023-01-27,2023-02-03,,0
E12704,R03641,renters_insurance,2024-04-05,,,15
E12705,R03641,pest_control,2024-03-31,2024-04-04,,8
E12706,R03642,rewards_program,2022-12-09,,,0
E12707,R03642,air_filter,2022-12-15,2022-12-23,,12
E12708,R03642,pest_control,2023-02-21,2023-02-21,,8
E12709,R03643,credit_building,2022-12-14,2022-12-17,,5
E12710,R03643,rewards_program,2023-02-28,2023-03-03,,0
E12711,R03643,renters_insurance,2023-01-04,,,15
E12712,R03644,credit_building,2024-01-10,2024-01-12,,5
E12713,R03644,rewards_program,2024-01-05,2024-01-15,,0
E12714,R03644,pest_control,2024-01-11,,,8
E12715,R03645,renters_insurance,2024-03-05,,,15
E12716,R03645,pest_control,2024-02-25,,,8
E12717,R03645,air_filter,2024-02-24,2024-03-01,2024-05-27,12
E12718,R03646,renters_insurance,2023-04-13,2023-04-26,,15
E12719,R03646,pest_control,2023-04-22,2023-05-03,,8
E12720,R03646,credit_building,2023-04-12,2023-04-20,,5
E12721,R03646,rewards_program,2023-05-05,2023-05-16,,0
E12722,R03647,renters_insurance,2022-12-21,,,15
E12723,R03647,rewards_program,2023-02-05,2023-02-11,2023-03-18,0
E12724,R03648,credit_building,2024-05-11,2024-05-25,,5
E12725,R03648,rewards_program,2024-05-03,,,0
E12726,R03648,pest_control,2024-05-16,2024-05-19,,8
E12727,R03648,air_filter,2024-04-27,2024-05-02,,12
E12728,R03649,pest_control,2023-02-07,,,8
E12729,R03649,renters_insurance,2022-12-07,2022-12-13,,15
E12730,R03649,air_filter,2022-12-09,,,12
E12731,R03649,rewards_program,2022-12-07,2022-12-18,,0
E12732,R03650,credit_building,2022-12-16,2022-12-20,,5
E12733,R03650,pest_control,2023-01-11,2023-01-22,,8
E12734,R03650,renters_insurance,2022-12-24,,,15
E12735,R03651,air_filter,2023-06-27,2023-07-11,,12
E12736,R03651,credit_building,2023-06-25,2023-07-04,,5
E12737,R03651,pest_control,2023-06-29,2023-07-02,,8
E12738,R03651,renters_insurance,2023-06-10,2023-06-24,,15
E12739,R03652,credit_building,2024-07-17,2024-07-27,,5
E12740,R03652,air_filter,2024-06-25,2024-07-01,,12
E12741,R03652,rewards_program,2024-07-08,2024-07-20,,0
E12742,R03653,renters_insurance,2023-06-03,2023-06-14,,15
E12743,R03653,rewards_program,2023-04-02,2023-04-08,,0
E12744,R03653,pest_control,2023-04-07,2023-04-15,,8
E12745,R03653,air_filter,2023-03-17,2023-03-29,,12
E12746,R03654,air_filter,2023-02-13,2023-02-19,,12
E12747,R03654,rewards_program,2022-12-19,2023-01-01,,0
E12748,R03655,pest_control,2023-07-10,,,8
E12749,R03655,renters_insurance,2023-05-19,2023-05-21,,15
E12750,R03655,credit_building,2023-06-07,2023-06-18,,5
E12751,R03656,pest_control,2023-11-06,,,8
E12752,R03656,credit_building,2023-10-28,,,5
E12753,R03656,rewards_program,2023-10-19,2023-10-21,,0
E12754,R03657,rewards_program,2022-11-19,2022-12-02,,0
E12755,R03657,pest_control,2022-11-28,2022-12-09,,8
E12756,R03657,air_filter,2022-11-28,2022-12-03,,12
E12757,R03658,renters_insurance,2023-06-28,2023-07-01,,15
E12758,R03658,credit_building,2023-07-02,2023-07-10,,5
E12759,R03658,air_filter,2023-06-20,2023-06-22,,12
E12760,R03658,pest_control,2023-06-25,,,8
E12761,R03659,renters_insurance,2023-01-27,,,15
E12762,R03659,pest_control,2022-12-20,,,8
E12763,R03659,rewards_program,2022-12-30,2023-01-03,,0
E12764,R03659,credit_building,2023-01-10,2023-01-16,,5
E12765,R03660,renters_insurance,2023-10-24,2023-10-28,,15
E12766,R03660,pest_control,2023-11-05,,,8
E12767,R03660,air_filter,2023-11-17,2023-11-20,,12
E12768,R03661,renters_insurance,2023-02-17,2023-02-17,,15
E12769,R03661,credit_building,2023-03-18,2023-03-18,,5
E12770,R03661,air_filter,2023-01-25,2023-02-06,,12
E12771,R03662,credit_building,2022-12-15,,,5
E12772,R03662,rewards_program,2022-12-20,2022-12-20,,0
E12773,R03662,air_filter,2022-12-17,2022-12-28,,12
E12774,R03663,pest_control,2024-10-28,2024-11-08,,8
E12775,R03663,credit_building,2024-10-29,2024-11-12,,5
E12776,R03663,renters_insurance,2024-11-27,,,15
E12777,R03663,rewards_program,2024-11-07,,,0
E12778,R03664,air_filter,2022-12-09,2022-12-12,,12
E12779,R03664,renters_insurance,2023-01-29,2023-01-31,,15
E12780,R03664,credit_building,2022-12-27,2023-01-01,,5
E12781,R03665,air_filter,2023-10-09,2023-10-15,,12
E12782,R03665,credit_building,2023-10-02,2023-10-08,,5
E12783,R03665,renters_insurance,2023-10-05,2023-10-12,,15
E12784,R03666,rewards_program,2023-01-24,2023-01-24,,0
E12785,R03666,air_filter,2023-02-16,,,12
E12786,R03666,renters_insurance,2023-01-29,2023-02-09,,15
E12787,R03666,pest_control,2023-01-23,2023-01-31,,8
E12788,R03667,credit_building,2023-09-25,,,5
E12789,R03667,air_filter,2023-08-19,2023-08-30,,12
E12790,R03667,renters_insurance,2023-09-11,,,15
E12791,R03667,pest_control,2023-09-03,,,8
E12792,R03668,rewards_program,2024-03-15,2024-03-21,,0
E12793,R03668,air_filter,2024-04-12,,,12
E12794,R03668,pest_control,2024-04-29,2024-05-08,,8
E12795,R03668,credit_building,2024-03-29,2024-04-12,,5
E12796,R03668,renters_insurance,2024-03-19,,,15
E12797,R03669,rewards_program,2024-07-09,2024-07-23,,0
E12798,R03669,air_filter,2024-07-10,2024-07-12,,12
E12799,R03670,renters_insurance,2022-12-13,,,15
E12800,R03670,rewards_program,2023-01-10,2023-01-24,,0
E12801,R03670,air_filter,2023-01-05,2023-01-12,,12
E12802,R03670,pest_control,2022-12-28,,,8
E12803,R03671,renters_insurance,2023-08-07,,,15
E12804,R03671,pest_control,2023-07-14,,,8
E12805,R03671,air_filter,2023-07-17,2023-07-20,,12
E12806,R03671,rewards_program,2023-09-23,2023-09-26,,0
E12807,R03671,credit_building,2023-07-19,,,5
E12808,R03672,air_filter,2022-11-24,2022-12-05,,12
E12809,R03672,rewards_program,2022-12-06,2022-12-16,,0
E12810,R03673,renters_insurance,2024-10-06,2024-10-16,,15
E12811,R03673,credit_building,2024-09-28,2024-10-12,,5
E12812,R03673,rewards_program,2024-09-11,,,0
E12813,R03674,rewards_program,2023-01-25,2023-02-01,,0
E12814,R03674,credit_building,2023-01-02,2023-01-13,,5
E12815,R03674,renters_insurance,2023-01-25,2023-01-30,,15
E12816,R03675,credit_building,2024-06-25,2024-07-01,2024-10-31,5
E12817,R03675,rewards_program,2024-06-08,,,0
E12818,R03675,renters_insurance,2024-07-03,,,15
E12819,R03675,pest_control,2024-06-30,2024-07-08,,8
E12820,R03675,air_filter,2024-06-23,2024-06-30,2024-10-05,12
E12821,R03676,rewards_program,2022-12-06,2022-12-12,,0
E12822,R03676,air_filter,2022-12-05,,,12
E12823,R03676,pest_control,2022-12-19,2022-12-29,,8
E12824,R03677,pest_control,2023-03-09,,,8
E12825,R03677,renters_insurance,2023-02-15,2023-02-25,2023-04-03,15
E12826,R03677,rewards_program,2023-02-09,2023-02-09,,0
E12827,R03677,credit_building,2023-02-23,2023-03-02,,5
E12828,R03678,pest_control,2022-12-28,2023-01-11,,8
E12829,R03678,renters_insurance,2023-03-19,2023-03-24,,15
E12830,R03679,pest_control,2024-07-07,2024-07-07,,8
E12831,R03679,renters_insurance,2024-07-15,2024-07-21,,15
E12832,R03679,air_filter,2024-07-13,2024-07-15,,12
E12833,R03679,rewards_program,2024-07-12,2024-07-17,,0
E12834,R03680,credit_building,2023-08-21,2023-08-22,,5
E12835,R03680,rewards_program,2023-09-12,2023-09-19,,0
E12836,R03681,pest_control,2024-08-27,2024-09-09,,8
E12837,R03681,air_filter,2024-09-26,,,12
E12838,R03682,credit_building,2023-11-21,2023-12-04,,5
E12839,R03682,renters_insurance,2023-11-25,,,15
E12840,R03682,rewards_program,2023-11-10,2023-11-21,,0
E12841,R03683,rewards_program,2022-12-22,2022-12-31,,0
E12842,R03683,renters_insurance,2023-01-04,2023-01-06,2023-03-16,15
E12843,R03683,credit_building,2022-12-17,2022-12-17,2023-04-07,5
E12844,R03683,air_filter,2022-12-22,2022-12-24,,12
E12845,R03684,rewards_program,2023-12-27,2024-01-03,,0
E12846,R03684,renters_insurance,2024-01-24,2024-02-01,,15
E12847,R03684,credit_building,2024-01-12,2024-01-22,,5
E12848,R03684,pest_control,2024-01-03,,,8
E12849,R03684,air_filter,2024-01-06,2024-01-08,,12
E12850,R03685,rewards_program,2023-03-10,2023-03-16,,0
E12851,R03685,renters_insurance,2023-03-07,2023-03-15,,15
E12852,R03686,air_filter,2023-04-04,2023-04-14,2023-06-13,12
E12853,R03686,renters_insurance,2023-04-22,2023-05-01,2023-07-01,15
E12854,R03686,rewards_program,2023-04-15,,,0
E12855,R03687,pest_control,2023-02-14,,,8
E12856,R03687,air_filter,2023-01-23,,,12
E12857,R03687,renters_insurance,2023-02-10,2023-02-24,,15
E12858,R03688,air_filter,2023-07-05,,,12
E12859,R03688,renters_insurance,2023-06-22,,,15
E12860,R03689,pest_control,2023-02-17,,,8
E12861,R03689,air_filter,2023-02-15,2023-02-23,2023-06-21,12
E12862,R03690,air_filter,2024-09-10,2024-09-11,,12
E12863,R03690,credit_building,2024-09-24,2024-10-07,2025-01-30,5
E12864,R03691,credit_building,2023-03-10,2023-03-14,,5
E12865,R03691,rewards_program,2023-03-17,2023-03-21,2023-07-11,0
E12866,R03691,pest_control,2023-03-10,2023-03-21,,8
E12867,R03691,air_filter,2023-03-26,2023-04-08,,12
E12868,R03692,pest_control,2023-06-10,2023-06-16,2023-11-17,8
E12869,R03692,renters_insurance,2023-06-23,2023-06-28,2023-08-27,15
E12870,R03692,air_filter,2023-09-01,2023-09-11,,12
E12871,R03693,renters_insurance,2023-01-02,2023-01-11,,15
E12872,R03693,air_filter,2023-01-12,,,12
E12873,R03694,renters_insurance,2022-12-18,2022-12-20,2023-01-17,15
E12874,R03694,air_filter,2022-12-18,2022-12-25,,12
E12875,R03694,rewards_program,2022-12-24,2022-12-31,,0
E12876,R03695,air_filter,2023-02-13,,,12
E12877,R03695,pest_control,2023-01-26,,,8
E12878,R03696,pest_control,2024-10-21,,,8
E12879,R03696,credit_building,2025-01-05,2025-01-11,,5
E12880,R03696,rewards_program,2024-11-05,,,0
E12881,R03696,air_filter,2024-11-07,2024-11-17,,12
E12882,R03697,air_filter,2023-12-05,2023-12-18,2024-02-14,12
E12883,R03697,rewards_program,2023-11-27,2023-12-07,,0
E12884,R03697,credit_building,2023-11-06,2023-11-16,,5
E12885,R03698,air_filter,2024-07-12,2024-07-13,,12
E12886,R03698,pest_control,2024-07-27,,,8
E12887,R03698,credit_building,2024-07-10,2024-07-22,,5
E12888,R03698,rewards_program,2024-08-01,2024-08-12,,0
E12889,R03699,credit_building,2023-01-01,2023-01-05,,5
E12890,R03699,renters_insurance,2023-01-24,2023-01-30,,15
E12891,R03699,pest_control,2023-01-19,,,8
E12892,R03699,air_filter,2023-01-11,2023-01-19,,12
E12893,R03700,pest_control,2024-03-25,2024-03-29,,8
E12894,R03700,renters_insurance,2024-04-23,2024-04-26,2024-06-01,15
E12895,R03700,air_filter,2024-04-18,2024-04-20,,12
E12896,R03701,credit_building,2023-03-07,2023-03-09,,5
E12897,R03701,air_filter,2023-02-18,2023-02-26,,12
E12898,R03701,renters_insurance,2023-01-21,2023-02-04,2023-03-29,15
E12899,R03702,credit_building,2024-03-15,2024-03-27,,5
E12900,R03702,renters_insurance,2024-03-22,2024-03-25,,15
E12901,R03702,air_filter,2024-04-17,2024-04-30,,12
E12902,R03703,credit_building,2023-02-16,2023-02-19,,5
E12903,R03703,pest_control,2023-02-02,2023-02-09,,8
E12904,R03703,rewards_program,2023-03-04,,,0
E12905,R03704,credit_building,2023-07-01,2023-07-07,,5
E12906,R03704,renters_insurance,2023-07-17,2023-07-20,,15
E12907,R03704,air_filter,2023-07-16,2023-07-17,,12
E12908,R03705,renters_insurance,2023-01-08,2023-01-22,2023-04-10,15
E12909,R03705,pest_control,2023-02-15,2023-02-18,2023-04-05,8
E12910,R03705,credit_building,2023-03-31,2023-04-13,,5
E12911,R03705,rewards_program,2023-02-03,,,0
E12912,R03706,rewards_program,2023-02-27,2023-03-09,,0
E12913,R03706,air_filter,2022-12-19,2022-12-19,,12
E12914,R03706,credit_building,2022-12-21,,,5
E12915,R03706,pest_control,2022-12-17,2022-12-29,,8
E12916,R03707,renters_insurance,2022-12-14,,,15
E12917,R03707,pest_control,2022-12-09,2022-12-09,,8
E12918,R03707,air_filter,2023-01-05,2023-01-13,,12
E12919,R03707,rewards_program,2022-12-09,2022-12-23,2023-02-06,0
