resident_id,property_id,lease_start_date,lease_end_date,move_out_date,rent_amount
R03680,P020,2023-08-18,2024-08-12,,2800
R03681,P020,2024-08-27,2025-08-22,,1900
R03682,P020,2023-11-04,2024-05-02,,2500
R03683,P020,2022-12-09,2023-06-07,2023-04-07,2700
R03684,P020,2023-12-25,2024-12-19,,2700
R03685,P020,2023-01-10,2024-01-05,,2650
R03686,P020,2023-03-27,2024-03-21,,2750
R03687,P020,2023-01-22,2024-01-17,2023-04-27,1800
R03688,P020,2023-06-22,2024-06-16,2024-03-09,2550
R03689,P020,2023-01-28,2024-01-23,2023-10-21,2150
R03690,P020,2024-08-25,2025-08-20,,2650
R03691,P020,2023-03-03,2024-02-26,,1850
R03692,P020,2023-06-06,2024-05-31,2023-12-25,2450
R03693,P020,2022-12-07,2023-06-05,2023-01-11,1850
R03694,P020,2022-12-07,2023-12-02,2023-01-17,2700
R03695,P020,2023-01-15,2024-01-10,,2650
R03696,P020,2024-10-19,2025-10-14,,2500
R03697,P020,2023-11-06,2024-10-31,2024-02-14,2550
R03698,P020,2024-07-07,2025-07-02,,2250
R03699,P020,2022-12-29,2023-12-24,,2000
R03700,P020,2024-03-24,2025-03-19,2024-08-04,1600
R03701,P020,2023-01-19,2024-01-14,,1700
R03702,P020,2024-02-23,2024-08-21,,1650
R03703,P020,2023-01-30,2024-01-25,,2450
R03704,P020,2023-06-21,2024-06-15,2023-08-23,2750
R03705,P020,2023-01-04,2023-12-30,,1800
R03706,P020,2022-12-17,2023-12-12,,2450
R03707,P020,2022-12-06,2023-12-01,2023-04-21,2450
R03708,P020,2023-01-05,2023-07-04,,1850
R03709,P020,2023-01-23,2024-01-18,2023-03-22,1950
R03710,P020,2024-07-17,2025-01-13,,2300
R03711,P020,2023-01-04,2023-07-03,,2800
R03712,P020,2023-06-22,2024-06-16,,2100
R03713,P020,2023-01-19,2023-07-18,,2650
R03714,P020,2024-01-26,2025-01-20,,1700
R03715,P020,2023-03-24,2024-03-18,,2500
R03716,P020,2022-12-31,2023-12-26,,1750
R03717,P020,2023-09-18,2024-09-12,2024-01-03,1650
R03718,P020,2024-08-20,2025-02-16,,1800
R03719,P020,2023-05-22,2023-11-18,2023-10-05,2400
R03720,P020,2024-04-10,2025-04-05,,1700
R03721,P020,2024-08-20,2025-08-15,,2450
R03722,P020,2023-05-17,2024-05-11,2023-12-28,1700
R03723,P020,2022-12-19,2023-12-14,,1650
R03724,P020,2023-06-02,2024-05-27,,2300
R03725,P020,2022-12-01,2023-11-26,2023-05-19,1950
R03726,P020,2023-06-11,2023-12-08,,2750
R03727,P020,2024-04-05,2025-03-31,,2500
R03728,P020,2023-01-21,2024-01-16,2023-12-08,1950
R03729,P020,2023-06-02,2024-05-27,2024-05-25,1850
R03730,P020,2024-05-02,2025-04-27,,1650
R03731,P020,2024-06-14,2025-06-09,,2250
R03732,P020,2024-09-18,2025-09-13,2024-10-31,2150
R03733,P020,2023-01-10,2024-01-05,,2400
R03734,P020,2022-12-18,2023-12-13,,1750
R03735,P020,2023-04-17,2023-10-14,,2450
R03736,P020,2024-08-09,2025-08-04,,2000
R03737,P020,2024-03-16,2025-03-11,,1950
R03738,P020,2024-03-23,2025-03-18,,2400
R03739,P020,2024-01-09,2025-01-03,,2650
R03740,P020,2023-01-09,2024-01-04,,2750
R03741,P020,2023-01-12,2024-01-07,2023-06-17,2050
R03742,P020,2023-05-01,2024-04-25,,2250
R03743,P020,2024-02-24,2025-02-18,2024-08-19,2400
R03744,P020,2023-04-10,2024-04-04,,2000
R03745,P020,2023-01-22,2024-01-17,2023-09-16,2600
R03746,P020,2023-03-25,2024-03-19,,2050
R03747,P020,2022-12-15,2023-12-10,,2150
R03748,P020,2023-07-06,2024-06-30,2023-12-27,2750
R03749,P020,2022-12-25,2023-12-20,,2000
R03750,P020,2023-07-27,2024-07-21,,1600
R03751,P020,2022-12-16,2023-12-11,,2400
R03752,P020,2024-03-09,2025-03-04,,1800
R03753,P020,2023-08-23,2024-02-19,,2700
R03754,P020,2023-01-22,2024-01-17,2023-10-14,2050
R03755,P020,2022-12-14,2023-12-09,2023-03-24,2150
R03756,P020,2023-01-07,2024-01-02,,2700
R03757,P020,2023-01-21,2023-07-20,2023-06-18,1750
R03758,P020,2022-12-30,2023-12-25,2023-07-15,2750
R03759,P020,2022-12-13,2023-12-08,,1700
R03760,P020,2024-07-16,2025-07-11,,2200
R03761,P020,2024-05-08,2024-11-04,2024-07-02,2250
R03762,P020,2023-01-28,2024-01-23,,2800
R03763,P020,2024-06-11,2025-06-06,2024-10-03,1750
R03764,P020,2023-12-28,2024-12-22,,2450
R03765,P020,2024-09-01,2025-02-28,,1850
R03766,P020,2022-12-02,2023-11-27,,2100
R03767,P020,2023-02-05,2024-01-31,,2400
R03768,P020,2022-12-22,2023-12-17,2023-08-08,2700
R03769,P020,2023-04-10,2024-04-04,2023-07-16,2550
R03770,P020,2022-12-14,2023-12-09,2023-04-20,2550
R03771,P020,2024-03-12,2025-03-07,,2150
R03772,P020,2022-12-03,2023-11-28,2023-09-28,1700
R03773,P020,2023-01-19,2024-01-14,,1750
R03774,P020,2024-04-08,2025-04-03,,2350
R03775,P020,2023-10-19,2024-04-16,2024-03-19,2250
R03776,P020,2022-12-11,2023-12-06,2023-03-20,2550
R03777,P020,2024-06-03,2025-05-29,,2000
R03778,P020,2023-06-03,2023-11-30,2023-10-07,1650
R03779,P020,2024-08-24,2025-08-19,,2400
R03780,P020,2024-06-24,2024-12-21,,2150
R03781,P020,2024-01-26,2025-01-20,,2350
R03782,P020,2023-06-26,2024-06-20,2024-05-21,2400
R03783,P020,2024-02-24,2024-08-22,,2800
R03784,P020,2022-12-07,2023-12-02,,1650
R03785,P020,2024-09-12,2025-09-07,,2550
R03786,P020,2022-12-02,2023-11-27,2023-01-26,2650
R03787,P020,2023-02-24,2024-02-19,,1850
R03788,P020,2022-12-23,2023-06-21,,2250
R03789,P020,2024-07-14,2025-07-09,2024-10-06,2350
R03790,P020,2024-09-14,2025-09-09,,2600
R03791,P020,2023-01-23,2024-01-18,2023-12-20,2750
R03792,P020,2023-01-27,2024-01-22,,2400
R03793,P020,2023-09-11,2024-09-05,,2350
R03794,P020,2024-09-24,2025-09-19,,1800
R03795,P020,2023-01-08,2024-01-03,,2550
R03796,P020,2024-02-04,2025-01-29,,2300
R03797,P020,2024-08-20,2025-08-15,,2400
R03798,P020,2023-12-19,2024-12-13,,2050
R03799,P020,2023-07-01,2024-06-25,,2300
R03800,P020,2023-07-06,2024-06-30,,2550
R03801,P020,2024-07-21,2025-07-16,,2550
R03802,P020,2024-08-28,2025-08-23,,2050
R03803,P020,2024-07-25,2025-07-20,,2750
R03804,P020,2024-07-28,2025-07-23,,2400
R03805,P020,2023-03-26,2024-03-20,,2200
R03806,P020,2024-10-08,2025-04-06,,2500
R03807,P020,2023-01-02,2023-12-28,2023-05-05,2500
R03808,P020,2024-08-28,2025-08-23,,1850
R03809,P020,2023-01-19,2024-01-14,,1950
R03810,P020,2023-09-25,2024-09-19,,2200
R03811,P020,2024-07-02,2025-06-27,,2700
R03812,P020,2022-12-16,2023-12-11,2023-08-13,2600
R03813,P020,2023-01-27,2023-07-26,2023-07-22,2300
R03814,P020,2023-01-05,2023-12-31,2023-05-06,2750
R03815,P020,2022-12-21,2023-12-16,2023-06-29,2550
R03816,P020,2023-08-17,2024-02-13,2024-02-07,2450
R03817,P020,2023-01-22,2023-07-21,,2150
R03818,P020,2023-11-04,2024-10-29,2024-09-08,2700
R03819,P020,2024-07-11,2025-01-07,,1800
R03820,P020,2023-07-12,2024-07-06,2023-11-03,1800
R03821,P020,2023-08-03,2024-07-28,,2200
R03822,P020,2024-05-14,2025-05-09,,1900
R03823,P020,2022-12-28,2023-06-26,,2650
R03824,P020,2023-01-03,2023-12-29,,2100
R03825,P020,2023-01-19,2024-01-14,2023-08-12,2450
R03826,P020,2023-01-19,2024-01-14,,2400
R03827,P020,2023-08-02,2024-07-27,,1850
R03828,P020,2023-09-01,2024-02-28,,2400
R03829,P020,2023-08-13,2024-02-09,,1650
R03830,P020,2022-12-25,2023-12-20,,1700
R03831,P020,2023-01-09,2024-01-04,2023-07-29,1600
R03832,P020,2022-12-13,2023-12-08,2023-05-13,2550
R03833,P020,2024-04-10,2025-04-05,,1700
R03834,P020,2024-05-15,2025-05-10,,1850
R03835,P020,2024-06-28,2025-06-23,,2300
R03836,P020,2024-06-05,2024-12-02,,2150
R03837,P020,2022-12-02,2023-11-27,,2300
R03838,P020,2023-07-13,2024-07-07,,2700
R03839,P020,2023-11-24,2024-11-18,2024-01-13,2250
R03840,P020,2024-02-05,2025-01-30,2024-04-01,2450
R03841,P020,2023-01-16,2024-01-11,,2350
R03842,P020,2023-11-06,2024-10-31,,2550
R03843,P020,2022-12-02,2023-11-27,,2400
R03844,P020,2024-06-03,2025-05-29,,1900
R03845,P020,2023-01-29,2023-07-28,,2100
R03846,P020,2023-08-06,2024-07-31,,2200
R03847,P020,2022-12-30,2023-06-28,,1850
R03848,P020,2024-02-20,2025-02-14,2024-06-08,2200
R03849,P020,2022-12-16,2023-12-11,,2650
R03850,P020,2023-02-16,2024-02-11,,2150
R03851,P020,2023-02-07,2024-02-02,,2650
R03852,P020,2024-04-09,2025-04-04,,2750
R03853,P020,2022-12-04,2023-06-02,,2200
R03854,P020,2023-07-27,2024-01-23,2023-11-01,2000
R03855,P020,2023-12-08,2024-12-02,,2650
R03856,P020,2023-10-13,2024-10-07,2024-05-24,1750
R03857,P020,2022-12-24,2023-12-19,,2650
R03858,P020,2024-03-06,2024-09-02,,1850
R03859,P020,2024-02-16,2025-02-10,,2500
R03860,P020,2024-08-04,2025-07-30,,2000
R03861,P020,2024-10-14,2025-10-09,,2450
R03862,P020,2023-09-16,2024-09-10,,2650
R03863,P020,2024-06-25,2025-06-20,,1950
R03864,P020,2024-04-04,2025-03-30,,1850
R03865,P020,2024-07-11,2025-07-06,,2100
R03866,P020,2023-01-17,2023-07-16,,2700
R03867,P020,2024-07-21,2025-07-16,,2650
R03868,P020,2022-12-04,2023-11-29,2023-05-23,2350
R03869,P020,2022-12-17,2023-12-12,2023-08-19,1800
R03870,P020,2022-12-25,2023-12-20,2023-11-13,1700
R03871,P020,2024-08-06,2025-08-01,,2150
R03872,P020,2023-08-03,2024-07-28,,2650
R03873,P020,2024-05-25,2025-05-20,,2300
R03874,P020,2023-01-06,2024-01-01,,1700
R03875,P020,2024-07-06,2025-01-02,2024-10-17,2500
R03876,P020,2022-12-30,2023-12-25,2023-08-27,1650
R03877,P020,2024-07-25,2025-07-20,,1950
R03878,P020,2023-08-18,2024-08-12,2024-07-25,2450
R03879,P020,2022-12-05,2023-11-30,,1650
R03880,P021,2022-12-23,2023-12-18,,2850
R03881,P021,2024-06-24,2025-06-19,,2900
R03882,P021,2023-07-10,2024-07-04,2024-06-07,2250
R03883,P021,2024-05-24,2025-05-19,,2650
R03884,P021,2024-01-03,2024-12-28,,2500
R03885,P021,2024-07-15,2025-07-10,,3000
R03886,P021,2022-12-15,2023-12-10,2023-07-31,2050
R03887,P021,2022-12-13,2023-12-08,2023-08-14,2550
R03888,P021,2022-12-21,2023-06-19,2023-03-23,2750
R03889,P021,2023-05-25,2023-11-21,,2750
R03890,P021,2023-01-08,2024-01-03,,2650
R03891,P021,2023-06-05,2024-05-30,,2700
R03892,P021,2023-07-23,2024-07-17,,3100
R03893,P021,2022-12-22,2023-12-17,2023-05-15,2950
R03894,P021,2022-12-30,2023-12-25,2023-08-07,1800
R03895,P021,2023-08-22,2024-08-16,,2150
R03896,P021,2023-01-09,2024-01-04,,2850
R03897,P021,2023-09-13,2024-09-07,2024-01-03,2750
R03898,P021,2023-08-19,2024-02-15,2023-10-05,2850
R03899,P021,2022-12-21,2023-12-16,,2300
R03900,P021,2023-05-06,2024-04-30,,2400
R03901,P021,2023-07-07,2024-01-03,,3100
R03902,P021,2024-04-21,2025-04-16,,2000
R03903,P021,2024-06-19,2025-06-14,,3050
R03904,P021,2023-10-08,2024-10-02,,2100
R03905,P021,2024-10-19,2025-10-14,,2300
R03906,P021,2023-03-03,2024-02-26,,2300
R03907,P021,2023-01-25,2024-01-20,,2550
R03908,P021,2022-12-11,2023-12-06,,2700
R03909,P021,2022-12-24,2023-12-19,,2150
R03910,P021,2023-07-26,2024-07-20,,1950
R03911,P021,2022-12-16,2023-12-11,,2400
R03912,P021,2023-06-21,2024-06-15,,2200
R03913,P021,2023-12-18,2024-12-12,,2750
R03914,P021,2023-09-25,2024-09-19,,3100
R03915,P021,2023-04-07,2024-04-01,,2750
R03916,P021,2022-12-17,2023-12-12,,1900
R03917,P021,2022-12-20,2023-12-15,,1850
R03918,P021,2022-12-31,2023-12-26,,2200
R03919,P021,2022-12-23,2023-12-18,,1900
R03920,P021,2023-05-04,2024-04-28,,2300
R03921,P021,2022-12-21,2023-12-16,,3200
R03922,P021,2023-01-25,2024-01-20,2023-05-29,2600
R03923,P021,2023-01-07,2024-01-02,2023-04-18,1850
R03924,P021,2023-02-08,2024-02-03,2024-01-27,2900
R03925,P021,2024-08-10,2025-08-05,,3050
R03926,P021,2022-12-21,2023-12-16,,2750
R03927,P021,2024-10-04,2025-09-29,,2600
R03928,P021,2023-07-20,2024-07-14,,2000
R03929,P021,2023-01-12,2023-07-11,,3150
R03930,P021,2024-06-28,2025-06-23,,2400
R03931,P021,2022-12-11,2023-12-06,,3050
R03932,P021,2023-06-11,2024-06-05,2023-11-22,2700
R03933,P021,2024-06-25,2025-06-20,,2500
R03934,P021,2023-05-06,2023-11-02,,2900
R03935,P021,2023-07-24,2024-07-18,,2200
R03936,P021,2024-07-24,2025-07-19,,2350
R03937,P021,2023-09-27,2024-09-21,,2050
R03938,P021,2024-02-20,2025-02-14,,1900
R03939,P021,2024-06-11,2024-12-08,,3150
R03940,P021,2022-12-19,2023-12-14,,2350
R03941,P021,2024-03-21,2025-03-16,,1900
R03942,P021,2023-02-04,2024-01-30,,1950
R03943,P021,2023-11-03,2024-10-28,,2300
R03944,P021,2023-07-17,2024-07-11,,2800
R03945,P021,2023-07-06,2024-06-30,,2250
R03946,P021,2023-05-17,2024-05-11,2023-07-01,2400
R03947,P021,2023-07-23,2024-07-17,2023-09-27,2550
R03948,P021,2024-10-08,2025-10-03,,3200
R03949,P021,2024-08-24,2025-08-19,2024-10-26,2800
R03950,P021,2023-03-01,2023-08-28,,3150
R03951,P021,2024-10-23,2025-10-18,,2350
R03952,P021,2023-04-03,2024-03-28,2023-10-11,3050
R03953,P021,2023-01-31,2023-07-30,,2000
R03954,P021,2022-12-22,2023-12-17,2023-06-27,3200
R03955,P021,2024-01-10,2025-01-04,2024-10-22,1850
R03956,P021,2023-09-03,2024-08-28,,2450
R03957,P021,2023-07-07,2024-07-01,2024-05-29,2500
R03958,P021,2023-01-06,2024-01-01,2023-12-27,2400
R03959,P021,2024-08-22,2025-08-17,,3050
R03960,P021,2022-12-16,2023-12-11,,2200
R03961,P021,2024-10-18,2025-10-13,,2550
R03962,P021,2023-01-15,2024-01-10,2023-06-10,2300
R03963,P021,2023-01-31,2024-01-26,,2850
R03964,P021,2024-06-22,2025-06-17,2024-08-12,2950
R03965,P021,2023-02-03,2024-01-29,,2500
R03966,P021,2022-12-14,2023-12-09,,2100
R03967,P021,2023-01-25,2024-01-20,,2700
R03968,P021,2024-07-06,2025-07-01,,1800
R03969,P021,2023-03-05,2024-02-28,,2700
R03970,P021,2024-03-14,2025-03-09,2024-06-14,1950
R03971,P021,2024-06-11,2025-06-06,,2700
R03972,P021,2023-01-14,2024-01-09,,2150
R03973,P021,2023-01-23,2024-01-18,2023-08-26,3050
R03974,P021,2024-09-18,2025-09-13,,2650
R03975,P021,2023-05-04,2024-04-28,,2800
R03976,P021,2023-09-16,2024-09-10,2024-05-18,3050
R03977,P021,2023-05-01,2024-04-25,2024-02-11,2200
R03978,P021,2023-07-25,2024-07-19,,2900
R03979,P021,2024-02-15,2025-02-09,,3150
R03980,P021,2024-06-06,2025-06-01,,2500
R03981,P021,2022-12-25,2023-12-20,,2750
R03982,P021,2023-09-16,2024-09-10,,2100
R03983,P021,2023-08-27,2024-08-21,,2700
R03984,P021,2024-10-17,2025-10-12,,2000
R03985,P021,2022-12-16,2023-06-14,,2350
R03986,P021,2023-08-24,2024-08-18,,2650
R03987,P021,2022-12-26,2023-12-21,,2550
R03988,P021,2024-08-22,2025-08-17,,2600
R03989,P021,2024-06-19,2025-06-14,,2850
R03990,P021,2023-01-24,2024-01-19,2023-08-01,2850
R03991,P021,2024-05-08,2025-05-03,,2400
R03992,P021,2023-01-29,2024-01-24,,3000
R03993,P021,2022-12-29,2023-12-24,,2400
R03994,P021,2024-02-19,2025-02-13,,2700
R03995,P021,2023-02-03,2024-01-29,,3150
R03996,P021,2022-12-28,2023-12-23,,3200
R03997,P021,2023-01-20,2024-01-15,,3000
R03998,P021,2024-10-24,2025-10-19,,1800
R03999,P021,2022-12-27,2023-12-22,2023-04-18,2950
R04000,P021,2024-03-20,2025-03-15,2024-10-03,1800
R04001,P021,2024-06-16,2024-12-13,,2850
R04002,P021,2024-06-20,2025-06-15,,2000
R04003,P021,2023-01-05,2023-12-31,,1950
R04004,P021,2023-01-22,2024-01-17,,2500
R04005,P021,2023-06-22,2023-12-19,,1950
R04006,P021,2024-08-22,2025-02-18,2024-10-03,1950
R04007,P021,2023-06-05,2024-05-30,,1850
R04008,P021,2023-01-07,2023-07-06,,2300
R04009,P021,2024-08-17,2025-08-12,,2150
R04010,P021,2022-12-24,2023-12-19,,1850
R04011,P021,2023-07-14,2024-07-08,,2100
R04012,P021,2024-01-06,2024-12-31,,3200
R04013,P021,2024-08-25,2025-08-20,,2000
R04014,P021,2023-03-03,2024-02-26,,3050
R04015,P021,2024-07-21,2025-07-16,,2300
R04016,P021,2022-12-18,2023-12-13,,2250
R04017,P021,2023-02-27,2024-02-22,,2100
R04018,P021,2024-09-12,2025-09-07,,3100
R04019,P021,2023-01-20,2023-07-19,2023-04-12,2100
R04020,P021,2024-07-20,2025-07-15,,3000
R04021,P021,2024-07-27,2025-01-23,,1950
R04022,P021,2022-12-19,2023-12-14,,2450
R04023,P021,2023-07-18,2024-07-12,,2250
R04024,P021,2022-12-26,2023-12-21,,3200
R04025,P021,2024-08-01,2025-01-28,,2550
R04026,P021,2023-01-18,2024-01-13,2023-08-12,2150
R04027,P021,2024-06-02,2025-05-28,,2750
R04028,P021,2022-12-15,2023-12-10,2023-07-09,3150
R04029,P021,2024-01-08,2024-07-06,2024-03-13,3150
R04030,P021,2023-07-04,2024-06-28,,2200
R04031,P022,2024-07-01,2025-06-26,,2500
R04032,P022,2023-01-12,2023-07-11,,1950
R04033,P022,2023-12-19,2024-12-13,,2400
R04034,P022,2023-06-26,2024-06-20,,1500
R04035,P022,2023-06-22,2024-06-16,,1950
R04036,P022,2023-05-27,2024-05-21,,1750
R04037,P022,2023-07-04,2023-12-31,,1800
R04038,P022,2023-06-04,2023-12-01,,1450
R04039,P022,2023-01-12,2023-07-11,,1400
R04040,P022,2024-08-18,2025-08-13,,2100
R04041,P022,2023-05-03,2024-04-27,,2050
R04042,P022,2024-01-01,2024-12-26,,2550
R04043,P022,2024-05-04,2024-10-31,,1400
R04044,P022,2024-02-11,2025-02-05,,2100
R04045,P022,2023-01-31,2024-01-26,2023-08-08,1750
R04046,P022,2023-01-26,2023-07-25,2023-05-06,1450
R04047,P022,2023-06-17,2024-06-11,,2150
R04048,P022,2023-03-13,2024-03-07,,2500
R04049,P022,2023-02-01,2024-01-27,,2250
R04050,P022,2024-07-15,2025-07-10,,2050
R04051,P022,2024-04-01,2025-03-27,,2250
R04052,P022,2023-02-25,2024-02-20,,1700
R04053,P022,2024-06-27,2025-06-22,,2100
R04054,P022,2023-10-13,2024-10-07,,1600
R04055,P022,2023-02-07,2024-02-02,,1600
R04056,P022,2024-09-01,2025-02-28,,1800
R04057,P022,2023-06-04,2024-05-29,2023-11-27,1900
R04058,P022,2024-07-25,2025-01-21,,1550
R04059,P022,2023-02-16,2024-02-11,,1800
R04060,P022,2023-01-21,2024-01-16,,2250
R04061,P022,2024-01-23,2025-01-17,,2500
R04062,P022,2024-07-09,2025-07-04,,1900
R04063,P022,2023-01-09,2024-01-04,2023-02-23,1650
R04064,P022,2023-02-06,2023-08-05,,2300
R04065,P022,2023-08-20,2024-08-14,2024-07-14,2000
R04066,P022,2024-06-16,2025-06-11,,2400
R04067,P022,2023-02-02,2024-01-28,,2050
R04068,P022,2023-08-24,2024-08-18,,2050
R04069,P022,2023-12-05,2024-11-29,2024-07-08,1850
R04070,P022,2023-01-22,2024-01-17,2023-02-25,1650
R04071,P022,2023-06-07,2024-06-01,,2200
R04072,P022,2024-07-10,2025-07-05,,1550
R04073,P022,2024-06-01,2024-11-28,,1800
R04074,P022,2023-02-16,2023-08-15,,1700
R04075,P022,2023-01-15,2024-01-10,,2250
R04076,P022,2023-01-08,2024-01-03,2023-11-29,2450
R04077,P022,2024-07-21,2025-07-16,,2400
R04078,P022,2023-02-18,2024-02-13,,1500
R04079,P022,2023-02-22,2024-02-17,2023-12-26,2200
R04080,P022,2024-06-25,2025-06-20,,1600
R04081,P022,2023-01-06,2024-01-01,,2250
R04082,P022,2024-07-10,2025-07-05,,2200
R04083,P022,2023-01-09,2024-01-04,2023-09-30,2000
R04084,P022,2023-05-05,2024-04-29,2023-12-16,1550
R04085,P022,2023-12-12,2024-12-06,,2550
R04086,P022,2023-02-06,2024-02-01,2023-09-13,1400
R04087,P022,2024-03-26,2024-09-22,,2250
R04088,P022,2023-02-04,2024-01-30,2023-10-15,1650
R04089,P022,2023-01-24,2024-01-19,,1500
R04090,P022,2024-07-06,2025-07-01,,2150
R04091,P022,2024-08-09,2025-08-04,,2350
R04092,P022,2024-06-17,2025-06-12,,2550
R04093,P022,2023-07-22,2024-07-16,2023-09-28,2150
R04094,P022,2024-07-09,2025-01-05,,1950
R04095,P022,2023-03-03,2024-02-26,2023-09-06,2300
R04096,P022,2023-02-14,2023-08-13,2023-03-25,2250
R04097,P022,2024-04-16,2025-04-11,,2500
R04098,P022,2024-07-11,2025-07-06,,1950
R04099,P022,2023-02-11,2024-02-06,,2450
R04100,P022,2024-07-06,2025-07-01,,1450
R04101,P022,2024-10-23,2025-10-18,,2350
R04102,P022,2023-06-08,2024-06-02,,2350
R04103,P022,2023-01-15,2024-01-10,,1600
R04104,P022,2023-02-09,2024-02-04,,2000
R04105,P022,2023-02-11,2024-02-06,2023-09-24,2400
R04106,P022,2023-05-18,2023-11-14,,2200
R04107,P022,2024-10-25,2025-10-20,,2250
R04108,P022,2023-07-17,2024-07-11,,1450
R04109,P022,2023-03-09,2024-03-03,2023-07-08,1600
R04110,P022,2024-06-19,2024-12-16,2024-08-30,1400
R04111,P022,2024-08-03,2025-07-29,,1700
R04112,P022,2023-02-20,2024-02-15,,2450
R04113,P022,2024-07-06,2025-07-01,,1700
R04114,P022,2024-06-08,2025-06-03,,2550
R04115,P022,2023-11-11,2024-11-05,,1750
R04116,P022,2023-02-09,2024-02-04,,2000
R04117,P022,2023-09-23,2024-03-21,2023-11-22,1650
R04118,P022,2023-11-09,2024-11-03,,2150
R04119,P022,2023-01-11,2024-01-06,2023-10-17,2400
R04120,P022,2023-01-23,2024-01-18,,2300
R04121,P022,2023-06-03,2024-05-28,,2550
R04122,P022,2023-11-24,2024-05-22,2024-05-18,2200
R04123,P022,2023-02-08,2024-02-03,2023-04-17,2250
R04124,P022,2024-01-18,2025-01-12,,2550
R04125,P022,2023-02-27,2024-02-22,2024-02-04,1550
R04126,P022,2023-02-09,2024-02-04,,1550
R04127,P022,2023-01-16,2024-01-11,,2400
R04128,P022,2023-12-18,2024-12-12,2024-06-18,2450
R04129,P022,2024-07-08,2025-07-03,,2300
R04130,P022,2023-08-18,2024-08-12,2023-10-15,2200
R04131,P022,2023-07-23,2024-07-17,,1500
R04132,P022,2023-06-09,2024-06-03,2023-09-26,2450
R04133,P022,2023-01-13,2024-01-08,,2450
R04134,P022,2023-02-23,2024-02-18,2023-04-14,1950
R04135,P022,2023-03-02,2024-02-25,,1950
R04136,P022,2023-02-01,2024-01-27,2023-05-03,1450
R04137,P022,2023-02-22,2024-02-17,,2000
R04138,P022,2023-01-31,2024-01-26,2023-04-02,2400
R04139,P022,2023-01-21,2024-01-16,,2350
R04140,P022,2023-01-08,2023-07-07,,2400
R04141,P022,2024-07-26,2025-01-22,,2200
R04142,P022,2024-04-02,2025-03-28,,2000
R04143,P022,2023-08-09,2024-08-03,,2550
R04144,P022,2024-07-14,2025-07-09,,1450
R04145,P022,2023-09-09,2024-09-03,,1850
R04146,P022,2023-06-12,2024-06-06,2024-03-16,2100
R04147,P022,2023-07-01,2024-06-25,,1850
R04148,P022,2023-12-07,2024-12-01,,2350
R04149,P022,2023-02-28,2024-02-23,2024-01-07,1800
R04150,P022,2023-11-26,2024-05-24,2024-02-21,2400
R04151,P022,2023-02-18,2024-02-13,2023-08-07,1550
R04152,P022,2023-08-20,2024-08-14,,1750
R04153,P022,2023-02-01,2024-01-27,,1650
R04154,P022,2023-01-16,2024-01-11,,2100
R04155,P022,2023-12-16,2024-12-10,2024-08-04,2150
R04156,P022,2023-06-25,2024-06-19,2023-12-21,1500
R04157,P022,2023-01-16,2024-01-11,,1550
R04158,P022,2023-02-06,2024-02-01,,1800
R04159,P022,2024-08-21,2025-08-16,,1450
R04160,P022,2023-01-05,2023-07-04,2023-06-29,2300
R04161,P022,2024-10-16,2025-10-11,,2250
R04162,P022,2023-01-16,2024-01-11,,1950
R04163,P022,2023-11-01,2024-10-26,2024-03-29,1800
R04164,P022,2023-03-23,2024-03-17,,1800
R04165,P022,2023-01-09,2023-07-08,,1550
R04166,P022,2023-01-21,2024-01-16,,2600
R04167,P022,2023-06-14,2024-06-08,,2300
R04168,P022,2024-06-25,2025-06-20,,2100
R04169,P022,2024-05-27,2025-05-22,2024-09-19,1950
R04170,P022,2023-12-06,2024-11-30,,1550
R04171,P022,2024-07-25,2025-07-20,,1900
R04172,P022,2023-06-25,2024-06-19,,1800
R04173,P022,2023-01-21,2024-01-16,2023-08-20,1950
R04174,P022,2023-08-11,2024-08-05,,1700
R04175,P022,2023-01-14,2024-01-09,,2100
R04176,P022,2023-09-20,2024-09-14,,2550
R04177,P022,2023-08-20,2024-08-14,,1500
R04178,P022,2023-06-25,2024-06-19,2024-03-03,1700
R04179,P022,2023-02-15,2024-02-10,2023-09-23,1650
R04180,P022,2023-03-07,2024-03-01,,2250
R04181,P022,2024-05-06,2025-05-01,,2150
R04182,P022,2023-08-21,2024-08-15,,1500
R04183,P022,2024-08-08,2025-08-03,,1800
R04184,P022,2023-08-07,2024-02-03,,2350
R04185,P022,2023-02-06,2024-02-01,2024-01-26,1800
R04186,P022,2024-09-11,2025-09-06,,1850
R04187,P022,2023-02-18,2024-02-13,,2550
R04188,P022,2023-03-01,2024-02-24,,2150
R04189,P022,2024-04-03,2025-03-29,,1950
R04190,P022,2023-03-04,2024-02-27,,1950
R04191,P022,2023-04-02,2024-03-27,,1700
R04192,P022,2024-09-23,2025-03-22,,2350
R04193,P022,2024-03-23,2025-03-18,,1550
R04194,P022,2023-02-22,2024-02-17,,2550
R04195,P022,2024-05-21,2025-05-16,,1600
R04196,P022,2024-06-17,2025-06-12,,1800
R04197,P022,2024-08-26,2025-08-21,,2300
R04198,P022,2023-12-17,2024-12-11,,1600
R04199,P022,2024-07-10,2025-07-05,,1900
R04200,P022,2023-07-05,2024-06-29,,1550
R04201,P022,2023-10-22,2024-04-19,,2000
R04202,P022,2023-03-01,2024-02-24,2023-10-04,2350
R04203,P022,2024-08-13,2025-08-08,,1650
